<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GMKN,M,20140501,000000,6390.0000000,6943.0000000,6335.0000000,6656.0000000,4422578
GMKN,M,20140601,000000,6699.0000000,7076.0000000,6548.0000000,6719.0000000,4267352
GMKN,M,20140701,000000,6722.0000000,7402.0000000,6669.0000000,7060.0000000,4986699
GMKN,M,20140801,000000,7020.0000000,7535.0000000,6631.0000000,7230.0000000,3900577
GMKN,M,20140901,000000,7281.0000000,7706.0000000,7086.0000000,7320.0000000,5194277
GMKN,M,20141001,000000,7304.0000000,8033.0000000,6766.0000000,8033.0000000,8180577
GMKN,M,20141101,000000,8007.0000000,8873.0000000,7876.0000000,8820.0000000,4734720
GMKN,M,20141201,000000,8853.0000000,11319.0000000,7962.0000000,8080.0000000,7882817
GMKN,M,20150101,000000,8141.0000000,11780.0000000,8050.0000000,11610.0000000,4574762
GMKN,M,20150201,000000,11666.0000000,12247.0000000,10700.0000000,11182.0000000,3886599
GMKN,M,20150301,000000,11218.0000000,11632.0000000,9760.0000000,10399.0000000,4071958
GMKN,M,20150401,000000,10370.0000000,10694.0000000,9275.0000000,9640.0000000,6430581
GMKN,M,20150501,000000,9845.0000000,10790.0000000,9005.0000000,9005.0000000,4423961
GMKN,M,20150601,000000,9078.0000000,10098.0000000,9062.0000000,9500.0000000,3750026
GMKN,M,20150701,000000,9472.0000000,9680.0000000,8955.0000000,9427.0000000,4737695
GMKN,M,20150801,000000,9417.0000000,10575.0000000,9407.0000000,10569.0000000,5333217
GMKN,M,20150901,000000,10535.0000000,11284.0000000,9214.0000000,9500.0000000,4878596
GMKN,M,20151001,000000,9500.0000000,9920.0000000,9025.0000000,9487.0000000,6257542
GMKN,M,20151101,000000,9475.0000000,9763.0000000,8920.0000000,8920.0000000,4551624
GMKN,M,20151201,000000,8976.0000000,9489.0000000,8734.0000000,9150.0000000,5060716
GMKN,M,20160101,000000,9090.0000000,9300.0000000,7840.0000000,8850.0000000,5663644
GMKN,M,20160201,000000,8830.0000000,9170.0000000,8251.0000000,9142.0000000,4439905
GMKN,M,20160301,000000,9102,9494,8660,8700,5108798,0
GMKN,M,20160401,000000,8640,9841,8330,9409,7121235,0
GMKN,M,20160501,000000,9350,9479,8634,8990,3471195,0
GMKN,M,20160601,000000,9001,9106,8064,8540,3681534,0
GMKN,M,20160701,000000,8541,9600,8377,9444,3653443,0
GMKN,M,20160801,000000,9497,10067,9454,9571,2801674,0
