<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
AFLT,M,20120701,000000,44.0300000,44.9300000,41.2500000,41.7800000,16189500
AFLT,M,20120801,000000,41.4900000,44.5000000,40.7000000,42.6000000,24592600
AFLT,M,20120901,000000,42.3700000,45.9700000,42.1800000,43.4500000,19905600
AFLT,M,20121001,000000,43.0400000,45.2800000,38.5600000,39.9100000,37948900
AFLT,M,20121101,000000,40.3100000,43.2900000,39.5000000,42.8600000,30676000
AFLT,M,20121201,000000,42.8600000,47.0000000,41.8700000,44.9900000,45044300
AFLT,M,20130101,000000,45.7700000,54.2900000,44.7500000,53.5500000,66623800
AFLT,M,20130201,000000,53.5000000,59.8000000,51.5500000,53.0000000,50436000
AFLT,M,20130301,000000,52.9600000,57.8300000,49.2100000,52.9900000,40777500
AFLT,M,20130401,000000,52.8900000,55.3300000,49.0400000,53.9000000,35298000
AFLT,M,20130501,000000,53.0000000,53.9500000,48.8200000,52.3000000,27778900
AFLT,M,20130601,000000,51.7300000,56.8600000,49.6800000,56.7000000,27517500
AFLT,M,20130701,000000,56.3000000,59.8900000,54.4400000,57.3600000,32695400
AFLT,M,20130801,000000,57.4000000,58.8700000,47.8300000,48.8200000,26470300
AFLT,M,20130901,000000,49.3300000,55.9500000,46.4400000,54.4400000,41604500
AFLT,M,20131001,000000,54.4200000,58.8100000,54.2500000,57.4000000,56540300
AFLT,M,20131101,000000,57.4300000,60.5000000,56.3800000,60.4200000,30557000
AFLT,M,20131201,000000,60.0500000,88.4900000,60.0500000,83.7000000,112956300
AFLT,M,20140101,000000,83.3000000,99.3000000,76.0200000,83.0000000,86881000
AFLT,M,20140201,000000,83.1800000,83.9800000,69.6200000,70.6100000,68875000
AFLT,M,20140301,000000,67.5100000,68.4400000,44.7000000,55.2000000,266695500
AFLT,M,20140401,000000,55.6000000,56.7000000,47.8700000,50.9200000,91089000
AFLT,M,20140501,000000,49.5500000,55.8700000,49.1100000,55.1500000,80047300
AFLT,M,20140601,000000,55.1900000,59.4800000,55.0100000,56.4300000,61311800
AFLT,M,20140701,000000,56.6400000,60.9000000,49.8100000,50.5500000,75561900
AFLT,M,20140801,000000,50.2500000,50.6600000,41.7900000,46.7300000,116865600
AFLT,M,20140901,000000,46.9300000,48.4000000,43.0100000,43.2500000,72506700
AFLT,M,20141001,000000,43.0700000,43.5100000,36.8100000,38.2000000,74091700
AFLT,M,20141101,000000,38.2900000,45.1000000,37.9000000,41.7800000,115515200
AFLT,M,20141201,000000,41.5000000,42.8500000,26.3500000,32.2300000,155949700
AFLT,M,20150101,000000,31.2000000,41.7000000,31.0700000,38.2500000,72602900
AFLT,M,20150201,000000,38.5600000,41.8600000,36.1200000,39.1900000,85923400
AFLT,M,20150301,000000,39.2500000,40.0000000,32.1200000,34.0000000,84219300
AFLT,M,20150401,000000,33.8500000,39.8500000,33.6200000,38.1500000,132102100
AFLT,M,20150501,000000,38.3800000,42.1000000,38.3100000,41.1000000,75557800
AFLT,M,20150601,000000,40.8900000,41.3900000,37.8100000,38.2400000,39615700
