<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
RTKM,M,20151001,000000,85.6700000,94.1500000,84.2800000,93.5500000,46160300
RTKM,M,20151101,000000,94.0400000,96.4100000,86.4000000,87.7400000,44753220
RTKM,M,20151201,000000,87.5900000,93.4600000,85.1600000,90.5500000,33209960
RTKM,M,20160101,000000,90.0700000,90.5500000,80.0100000,86.2900000,33518070
RTKM,M,20160201,000000,86.5500000,92.9000000,83.2100000,88.8000000,41005210
RTKM,M,20160301,000000,88.7900000,99.6500000,88.6300000,98.6000000,53329030
RTKM,M,20160401,000000,98.4300000,102.7400000,92.3100000,98.5000000,46986210
RTKM,M,20160501,000000,97.5000000,100.0000000,93.0600000,97.5000000,37148980
RTKM,M,20160601,000000,97.5000000,98.7900000,86.7000000,92.2000000,34012480
RTKM,M,20160701,000000,92.2200000,92.9500000,84.8000000,85.5000000,45439960
RTKM,M,20160801,000000,85.5600000,88.0000000,81.4000000,82.1800000,47682610
RTKM,M,20160901,000000,82.0100000,84.5000000,78.5100000,78.8200000,47000630
RTKM,M,20161001,000000,78.7100000,81.2000000,78.2800000,79.0100000,28965680
RTKM,M,20161101,000000,79.5300000,85.4400000,78.8200000,84.6000000,69276390
RTKM,M,20161201,000000,84.6000000,88.8800000,82.0000000,84.0000000,65540870
RTKM,M,20170101,000000,84.0000000,86.0000000,81.2900000,83.4900000,38918330
RTKM,M,20170201,000000,83.5900000,86.6000000,83.4300000,84.5000000,5753000
